"link";"titulo";"preco";"cidade";"bairro";"cep";"endereco_completo";"lat";"lon"
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-em-quarto-para-duas-estudantes-114002359";"Vaga em quarto para duas estudantes";600;"Niterói";" Centro";24020005;"Avenida Visconde do Rio Branco, 24020005, Centro, Niterói, RJ";-22,8924364099684;-43,1236709124507
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinete-260658001";"Kitinete";500;"Rio de Janeiro";" Curicica";22711314;"Rua Ayrton Senna, 22711314, Curicica, Rio de Janeiro, RJ";-22,9459423288215;-43,3902211843501
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-para-mocas-na-tijuca-256060750";"Vaga para moças na tijuca";320;"Rio de Janeiro";" Tijuca";20550110;"Rua Fernandes Figueira, 20550110, Tijuca, Rio de Janeiro, RJ";-22,9223641995424;-43,229742783167
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/conjugado-234813649";"Conjugado";800;"Rio de Janeiro";" Jardim Guanabara";21940480;"Rua Uca, 21940480, Jardim Guanabara, Rio de Janeiro, RJ";-22,8176065443367;-43,2028122791376
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dividir-ap-260615425";"Dividir ap";NA;"Rio de Janeiro";" Saúde";20081110;"Ladeira Felipe Neri, 20081110, Saúde, Rio de Janeiro, RJ";-22,8977332130925;-43,181091592702
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/suites-na-ilhado-governador-para-estudan-ufrj-260611923";"Suites na ilhado governador para estudan ufrj";850;"Rio de Janeiro";" Pitangueiras";21930290;"Rua Flávio José da Costa, 21930290, Pitangueiras, Rio de Janeiro, RJ";-22,814299607161;-43,1788975290794
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vidigal-parte-baixa-260593249";"Vidigal parte baixa";1150;"Rio de Janeiro";" Vidigal";22450250;"Rua Doutor Olinto de Magalhães, 22450250, Vidigal, Rio de Janeiro, RJ";-22,9938717439855;-43,2373271603984
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-kitinete-na-taquara-estrada-dos-teixeiras-260580851";"Alugo Kitinete na Taquara Estrada dos Teixeiras";340;"Rio de Janeiro";" Taquara";22723205;"Estrada dos Teixeiras, 22723205, Taquara, Rio de Janeiro, RJ";-22,9092963913003;-43,4189551345703
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-no-centro-450-00-260541880";"Kitnet no centro 450,00";NA;"Rio de Janeiro";" Centro";20230012;"Rua Riachuelo, 20230012, Centro, Rio de Janeiro, RJ";-22,9140004714055;-43,1849106159727
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-ou-kitnetes-260541204";"Quartos ou kitnetes";350;"Rio de Janeiro";" Guadalupe";21665240;"Rua Gilberto Fernandes, 21665240, Guadalupe, Rio de Janeiro, RJ";-22,8344817096709;-43,3722958268678
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-para-dividir-260538197";"Casa para dividir";NA;"Rio de Janeiro";" Campo Grande";23090380;"Rua Quinze (Bairro Araujo), 23090380, Campo Grande, Rio de Janeiro, RJ";-22,9030568632487;-43,5660757109164
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-social-para-moca-que-trabalha-260515018";"Quarto social para moça que trabalha";780;"Rio de Janeiro";" Tijuca";20261130;"Rua Valparaíso, 20261130, Tijuca, Rio de Janeiro, RJ";-22,9238788870372;-43,2222357551667
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/o-melhor-quarto-na-melhor-localizacao-260508646";"O melhor quarto, na melhor localização";2000;"Rio de Janeiro";" Copacabana";22041080;"Rua Anita Garibaldi, 22041080, Copacabana, Rio de Janeiro, RJ";-22,9689327203732;-43,1892292099599
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-e-vagas-mobiliadas-260506562";"Quartos e vagas mobiliadas";350;"Rio de Janeiro";" Glória";20241150;"Rua Benjamim Constant, 20241150, Glória, Rio de Janeiro, RJ";-22,920333800818;-43,1792680811969
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-compartilhado-260445930";"Quarto compartilhado";300;"Rio de Janeiro";" Quintino Bocaiúva";21381009;"Rua Padre Manuel da Nóbrega, 21381009, Quintino Bocaiúva, Rio de Janeiro, RJ";-22,8793676599912;-43,3132093665156
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-para-mocas-260444198";"Vaga para moças";350;"Rio de Janeiro";" Engenho Novo";20950340;"Rua Visconde de Santa Cruz, 20950340, Engenho Novo, Rio de Janeiro, RJ";-22,9057595590108;-43,266766573936
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamentos-primeira-locacao-257877703";"Apartamentos Primeira Locação";1200;"Rio de Janeiro";" Centro";20230192;"Rua General Caldwell, 20230192, Centro, Rio de Janeiro, RJ";-22,9090583852228;-43,1918073607177
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelentes-quitinetes-257872324";"Excelentes Quitinetes";900;"Rio de Janeiro";" Santa Teresa";20230080;"Rua Francisco Muratori, 20230080, Santa Teresa, Rio de Janeiro, RJ";-22,9163266038584;-43,1813010676464
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-260393702";"Quitinete";650;"Rio de Janeiro";" Bangu";21820070;"Rua dos Açudes, 21820070, Bangu, Rio de Janeiro, RJ";-22,880263793272;-43,4690850559314
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-privativo-na-freguesia-260385695";"Quarto privativo na Freguesia";600;"Rio de Janeiro";" Freguesia";22755158;"Estrada de Jacarepaguá, 22755158, Freguesia (Jacarepaguá), Rio de Janeiro, RJ";-22,9478211120438;-43,3388828121816
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/conjugadao-em-garatucaia-260366902";"Conjugadao em Garatucaia !!!";NA;"Rio de Janeiro";" Anchieta";21645130;"Rua Coroaci, 21645130, Anchieta, Rio de Janeiro, RJ";-22,817237756724;-43,396944061032
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-individuais-mocas-ou-rapazes-santo-cristo-234376479";"Quartos Individuais - Moças ou Rapazes - Santo Cristo";490;"Rio de Janeiro";" Santo Cristo";20220780;"Rua Waldemar Dutra, 20220780, Santo Cristo, Rio de Janeiro, RJ";-22,900507631907;-43,2005437224591
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-em-madureira-260360182";"Casa em Madureira";600;"Rio de Janeiro";" Madureira";21360150;"Rua Borborema, 21360150, Madureira, Rio de Janeiro, RJ";-22,8665487561172;-43,3367725489389
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-copacabana-260347544";"Quarto em Copacabana";1000;"Rio de Janeiro";" Copacabana";22031012;"Rua Figueiredo Magalhães, 22031012, Copacabana, Rio de Janeiro, RJ";-22,9718623727403;-43,1848311906587
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/procuro-260299613";"Procuro";500;"Rio de Janeiro";" Pc Seca";21321060;"Rua Maranga, 21321060, Praça Seca, Rio de Janeiro, RJ";-22,8995672562119;-43,3460497943139
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/ilha-do-governador-excelente-quarto-duplo-234163029";"Ilha do governador excelente quarto duplo";850;"Rio de Janeiro";" Jardim Guanabara";21931380;"Rua Colina, 21931380, Jardim Guanabara, Rio de Janeiro, RJ";-22,8058643757787;-43,2067390468607
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-quarto-sala-em-piedade-260295286";"Alugo quarto sala em piedade";500;"Rio de Janeiro";" Piedade";20751240;"Rua Ana Quintão, 20751240, Piedade, Rio de Janeiro, RJ";-22,879783905237;-43,3068065006202
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-mensal-para-homens-em-laranjeiras-260286331";"Vaga Mensal para Homens em Laranjeiras";175;"Rio de Janeiro";" Laranjeiras";22240003;"Rua das Laranjeiras, 22240003, Laranjeiras, Rio de Janeiro, RJ";-22,9341151065143;-43,1860904516339
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-para-solteiro-prox-centro-campo-grande-181064485";"Quitinete para solteiro Prox. Centro Campo Grande";599;"Rio de Janeiro";" Campo Grande";23017120;"Rua Olinda Ellis, 23017120, Campo Grande, Rio de Janeiro, RJ";-22,9078727555414;-43,5612694601611
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/preciso-alugar-kit-net-ou-ap-mobiliado-260269237";"Preciso Alugar kit net ou Ap Mobiliado";NA;"Rio de Janeiro";" Penha";21070560;"Largo da Penha, 21070560, Penha, Rio de Janeiro, RJ";-22,8433149758468;-43,2784597964168
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-apt-grajau-260251183";"Vaga apt Grajau";NA;"Rio de Janeiro";" Engenho Novo";20715005;"Rua Barão do Bom Retiro, 20715005, Engenho Novo, Rio de Janeiro, RJ";-22,9127213939128;-43,2653099617934
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-individuais-260250729";"Quartos individuais";1000;"Rio de Janeiro";" Santa Teresa";20251540;"Rua do Paraíso, 20251540, Santa Teresa, Rio de Janeiro, RJ";-22,9138653062665;-43,1930278718617
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-completo-flamengo-opurtunidade-260248749";"Quarto completo - Flamengo - Opurtunidade";1200;"Rio de Janeiro";" Flamengo";22210030;"Praia do Flamengo, 22210030, Flamengo, Rio de Janeiro, RJ";-22,9315543721103;-43,1744691886791
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-cozinha-banheiro-r-400-260245373";"Quarto cozinha banheiro R $ 400,";400;"Rio de Janeiro";" Barros Filho";21515255;"Beco São José, 21515255, Barros Filho, Rio de Janeiro, RJ";-22,8358431687579;-43,3627519337572
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-vaga-para-mulheres-260236818";"Alugo vaga para mulheres";250;"Rio de Janeiro";" Méier";20780000;"Rua Carolina Méier, 20780000, Méier, Rio de Janeiro, RJ";-22,900940682359;-43,2763493977826
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-rapazes-pequeno-mobilhado-perto-do-metro-e-onibus-260207729";"Quarto para Rapazes, pequeno, mobilhado, perto do metro e ônibus";NA;"Rio de Janeiro";" Flamengo";22250020;"Avenida Rui Barbosa, 22250020, Flamengo, Rio de Janeiro, RJ";-22,9435533953933;-43,1739224016263
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-em-apto-ao-lado-do-projac-260200909";"Vaga em Apto ao lado do Projac";500;"Rio de Janeiro";" Jacarepaguá";22780100;"Rua Jerônimo Serqueira, 22780100, Jacarepaguá, Rio de Janeiro, RJ";-22,9713141063311;-43,414937197423
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-moca-solteira-146974681";"Quarto para moça solteira";NA;"Rio de Janeiro";" Centro";20230194;"Rua General Caldwell, 20230194, Centro, Rio de Janeiro, RJ";-22,9080820072463;-43,1923623527091
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-privativo-260156728";"Quarto privativo ";700;"Rio de Janeiro";" Recreio Dos Bandeirantes";22790670;"Rua Doutor Crespo, 22790670, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0140133345851;-43,4784406348299
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-260131079";"Kitnet";500;"Rio de Janeiro";" Barra da Tijuca";22631000;"Avenida das Américas, 22631000, Barra da Tijuca, Rio de Janeiro, RJ";-23,0013051803922;-43,3399007157447
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-por-100-a-150-260126926";"Quartos por 100 a 150";100;"Rio de Janeiro";" Barra da Tijuca";22611040;"Avenida Fleming, 22611040, Barra da Tijuca, Rio de Janeiro, RJ";-23,0082422304593;-43,2961121672848
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinet-mobiliada-temporada-botafogo-metro-260124025";"Kitinet Mobiliada Temporada Botafogo Metro";NA;"Rio de Janeiro";" Botafogo";22250040;"Praia de Botafogo, 22250040, Botafogo, Rio de Janeiro, RJ";-22,9463183934578;-43,1817040117487
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/3-quartos-de-frente-para-o-rio-sul-e-pao-de-acucar-260108459";"3 quartos de frente para o Rio Sul e Pão de Açúcar";4000;"Rio de Janeiro";" Botafogo";22290080;"Rua General Goes Monteiro, 22290080, Botafogo, Rio de Janeiro, RJ";-22,9552708418477;-43,1792889037379
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/copacabana-vagas-paraa-mocas-500-reais-cada-260105431";"Copacabana vagas paraa moças 500 reais cada";500;"Rio de Janeiro";" Copacabana";22020020;"Rua Duvivier, 22020020, Copacabana, Rio de Janeiro, RJ";-22,9650912030666;-43,1786707875467
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dividir-apartamento-260104269";"Dividir apartamento";633;"Rio de Janeiro";" Centro";20230013;"Rua Riachuelo, 20230013, Centro, Rio de Janeiro, RJ";-22,9144601860026;-43,1852290150623
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-compartilhado-260103431";"Aluguel compartilhado";550;"Rio de Janeiro";" Bangu";21852820;"Caminho dos Fernandes, 21852820, Bangu, Rio de Janeiro, RJ";-22,8604229312587;-43,5017707729545
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-mobiliada-z-norte-260083921";"Quitinete (Mobiliada) Z.norte";500;"Rio de Janeiro";" Vila Isabel";20560100;"Rua Emília Sampaio, 20560100, Vila Isabel, Rio de Janeiro, RJ";-22,9181786804854;-43,2580570730124
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-kitinet-260080037";"Aluguel de kitinet";650;"Rio de Janeiro";" Catumbi";20251190;"Rua Navarro, 20251190, Catumbi, Rio de Janeiro, RJ";-22,9240728663651;-43,1947934255659
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vagas-em-host-219456503";"Vagas em host";400;"Rio de Janeiro";" Andaraí";20560032;"Rua Barão de São Francisco, 20560032, Andaraí, Rio de Janeiro, RJ";-22,922904302457;-43,249356625847
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-compartilhada-para-mulheres-no-meier-260052235";"Vaga compartilhada para mulheres no Méier";500;"Rio de Janeiro";" Méier";20720012;"Rua Dias da Cruz, 20720012, Méier, Rio de Janeiro, RJ";-22,9043027571498;-43,2842881449792
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-na-barra-da-tijuca-260049111";"Quarto na Barra da Tijuca";1300;"Rio de Janeiro";" Camorim";22783127;"Avenida Salvador Allende, 22783127, Barra da Tijuca, Rio de Janeiro, RJ";-22,986415725767;-43,4141898348487
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinete-na-estrada-do-magarca-260039244";"Kitinete na estrada do Magarça";400;"Rio de Janeiro";" Guaratiba";23035600;"Estrada do Canhanga, 23035600, Guaratiba, Rio de Janeiro, RJ";-22,9441056111752;-43,6070841975072
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/curicica-quartos-vagas-prox-tv-globo-projac-rio-233568172";"Curicica quartos/vagas prox tv globo projac-rio";350;"Rio de Janeiro";" Curicica";22780211;"Rua Nélson Carneiro (Cond Vlg Paz), 22780211, Curicica, Rio de Janeiro, RJ";-22,9500366077568;-43,3835406090611
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-compartilhada-apartamento-260021556";"Vaga compartilhada apartamento";NA;"Rio de Janeiro";" Curicica";22780084;"Estrada dos Bandeirantes, 22780084, Jacarepaguá, Rio de Janeiro, RJ";-22,9652445125913;-43,4072016353697
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-no-andarai-259995398";"Vaga no Andaraí";500;"Rio de Janeiro";" Andaraí";20540216;"Rua Barão de Mesquita, 20540216, Andaraí, Rio de Janeiro, RJ";-22,9244107865283;-43,2418732270465
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-259988820";"Quarto";700;"Rio de Janeiro";" Estácio";20250000;"Rua Maia Lacerda, 20250000, Estácio, Rio de Janeiro, RJ";-22,9164910730882;-43,206035918072
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-no-andarai-259988790";"Vaga no Andaraí";500;"Rio de Janeiro";" Andaraí";20540216;"Rua Barão de Mesquita, 20540216, Andaraí, Rio de Janeiro, RJ";-22,9245342797474;-43,2422846911513
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-independentes-259986619";"Quartos independentes";300;"Rio de Janeiro";" Engenho De Dentro";20771030;"Rua Ibiraci, 20771030, Engenho de Dentro, Rio de Janeiro, RJ";-22,8858091743276;-43,2878480733175
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinete-259977010";"Kitinete";500;"Rio de Janeiro";" Jardim Sulacap";21741250;"Rua Mota Maia, 21741250, Jardim Sulacap, Rio de Janeiro, RJ";-22,8919889021068;-43,4001330461129
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-mulher-259931396";"Quarto para mulher";NA;"Rio de Janeiro";" Copacabana";22051001;"Rua Barata Ribeiro, 22051001, Copacabana, Rio de Janeiro, RJ";-22,9676645743753;-43,1849854852557
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-p-mocas-em-quarto-no-inga-niteroi-rj-proximo-do-centro-129392006";"Vaga p/moças em quarto no Ingá- Niterói RJ próximo do Centro";400;"Niterói";" Ingá";24210110;"Rua São Sebastião, 24210110, Ingá, Niterói, RJ";-22,9000302783369;-43,1232920170423
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/more-quase-so-na-rua-lauro-muller-shopping-rio-sul-233708781";"More quase só, na Rua Lauro Muller (Shopping Rio Sul)";990;"Rio de Janeiro";" Botafogo";22290160;"Rua Lauro Muller, 22290160, Botafogo, Rio de Janeiro, RJ";-22,9547239784448;-43,17545529909
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quato-por-150-direito-a-contraposa-259915616";"Quato por 150 direito a contraposa";150;"Rio de Janeiro";" Barra da Tijuca";22611040;"Avenida Fleming, 22611040, Barra da Tijuca, Rio de Janeiro, RJ";-23,0088158454965;-43,2962898266894
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-kitinet-259828559";"Aluguel de kitinet";600;"Rio de Janeiro";" Cosme Velho";22241220;"Ladeira dos Guararapes, 22241220, Cosme Velho, Rio de Janeiro, RJ";-22,9433080214705;-43,2045437649389
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-na-taquara-259828548";"Apartamento na Taquara";1000;"Rio de Janeiro";" Taquara";22723021;"Estrada da Boiuna, 22723021, Taquara, Rio de Janeiro, RJ";-22,9121872211554;-43,4052795467205
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/ilha-do-governador-259821883";"Ilha do Governador";700;"Rio de Janeiro";" Tauá";21920240;"Rua Jaime Perdigão, 21920240, Jardim Carioca, Rio de Janeiro, RJ";-22,8005701594105;-43,1973482252269
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-em-quarto-duplo-na-lapa-259798842";"Vaga em quarto duplo na Lapa";475;"Rio de Janeiro";" Centro";20230180;"Rua Carlos de Carvalho, 20230180, Centro, Rio de Janeiro, RJ";-22,9114058567116;-43,1889166403829
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dividir-quarto-tanque-259788083";"Dividir quarto tanque";150;"Rio de Janeiro";" Taquara";22725541;"Rua A Jordão 510, 22725541, Taquara, Rio de Janeiro, RJ";-22,9107156530841;-43,3705366901341
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-259776347";"Quitinete";500;"Rio de Janeiro";" Tijuca";20520202;"Rua José Higino, 20520202, Tijuca, Rio de Janeiro, RJ";-22,9302350132083;-43,2383761133306
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/suites-em-santa-teresa-202427782";"Suites em santa teresa";1100;"Rio de Janeiro";" Santa Teresa";20241390;"Estrada Dom Joaquim Mamede, 20241390, Santa Teresa, Rio de Janeiro, RJ";-22,9390527172519;-43,2090842308582
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/sala-para-dormir-em-apartamento-259753190";"Sala para dormir em Apartamento";250;"Rio de Janeiro";" Campo Grande";23075247;"Estrada Rio-São Paulo, 23075247, Campo Grande, Rio de Janeiro, RJ";-22,8817942099867;-43,5715754140198
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vagas-para-universitarios-as-259750272";"Vagas para universitários(as)";500;"Niterói";" Ingá";24210145;"Rua Visconde de Morais, 24210145, Ingá, Niterói, RJ";-22,9000834551733;-43,1254005293683
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/republica-para-mulheres-em-niteroi-259748935";"República para mulheres em Niterói";450;"Niterói";" Ingá";24210470;"Rua Presidente Pedreira, 24210470, Ingá, Niterói, RJ";-22,9033052944171;-43,124249956456
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vagas-para-mocas-universitarias-259730854";"Vagas para moças Universitárias";450;"Niterói";" Icaraí";24230052;"Rua Coronel Moreira Cesar, 24230052, Icaraí, Niterói, RJ";-22,9076634020482;-43,110156046705
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-icarai-pessoa-trabalhe-e-ou-estude-259722475";"Quarto icarai pessoa trabalhe e ou estude";700;"Niterói";" Icaraí";24230540;"Rua Joaquim Távora, 24230540, Icaraí, Niterói, RJ";-22,9108637889629;-43,1054510529651
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-na-tijuca-259713897";"Quartos na tijuca";650;"Rio de Janeiro";" Tijuca";20510055;"Rua Uruguai, 20510055, Tijuca, Rio de Janeiro, RJ";-22,9332632892032;-43,2398316114678
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-na-lapa-222113678";"Quarto individual na Lapa";810;"Rio de Janeiro";" Centro";20021270;"Travessa do Mosqueira, 20021270, Centro, Rio de Janeiro, RJ";-22,9143965822814;-43,1799096892112
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-259692712";"Quarto";NA;"Rio de Janeiro";" Urca";22291180;"Rua Otávio Correia, 22291180, Urca, Rio de Janeiro, RJ";-22,9441589492154;-43,1610050580256
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-novo-pronto-259691248";"Quarto Novo pronto";NA;"Rio de Janeiro";" Botafogo";22251090;"Rua Muniz Barreto, 22251090, Botafogo, Rio de Janeiro, RJ";-22,946462310076;-43,1836829674689
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-novo-pronto-259690916";"Quarto Novo pronto";NA;"Rio de Janeiro";" Botafogo";22251090;"Rua Muniz Barreto, 22251090, Botafogo, Rio de Janeiro, RJ";-22,9452658756054;-43,1845359340788
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-novo-pronto-259675898";"Quarto Novo pronto";NA;"Rio de Janeiro";" Botafogo";22251090;"Rua Muniz Barreto, 22251090, Botafogo, Rio de Janeiro, RJ";-22,9460627021002;-43,1839984237877
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-lindo-259675354";"Quarto lindo";700;"Rio de Janeiro";" Urca";22291180;"Rua Otávio Correia, 22291180, Urca, Rio de Janeiro, RJ";-22,944036396844;-43,1613802649509
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/pilares-aluga-259658404";"Pilares aluga";550;"Rio de Janeiro";" Pilares";20760710;"Rua Sousa Freitas, 20760710, Pilares, Rio de Janeiro, RJ";-22,8763030318782;-43,2941689658807
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-mocas-no-maracan-259628788";"Quarto para moças no Maracanä";1000;"Rio de Janeiro";" Maracanã";20271020;"Rua Ibituruna, 20271020, Maracanã, Rio de Janeiro, RJ";-22,9124170608697;-43,2218083479258
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-santa-teresa-rj-259608009";"Quarto em Santa Teresa - RJ";980;"Rio de Janeiro";" Santa Teresa";20240090;"Rua Aarão Reis, 20240090, Santa Teresa, Rio de Janeiro, RJ";-22,9219551445493;-43,1906879480641
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-pra-moca-que-trabalha-fora-259538483";"Quarto pra moça que trabalha fora";NA;"Rio de Janeiro";" Vila da Penha";21220440;"Rua Honório Pimentel, 21220440, Vila da Penha, Rio de Janeiro, RJ";-22,8420023308753;-43,3156591412937
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/ilha-do-governador-259531674";"Ilha do Governador";750;"Rio de Janeiro";" Cacuia";21921100;"Rua Almirante Pestana, 21921100, Cacuia, Rio de Janeiro, RJ";-22,8118469700898;-43,1817587724817
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vagas-para-rapazes-e-senhores-259529613";"Vagas para rapazes e senhores";320;"Rio de Janeiro";" Engenho Novo";20770007;"Praça Engenho Novo, 20770007, Engenho Novo, Rio de Janeiro, RJ";-22,9034944906114;-43,2706511025796
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/freguesia-quarto-c-banheiro-259497675";"Freguesia quarto c banheiro";450;"Rio de Janeiro";" Freguesia";22760070;"Rua Xingu, 22760070, Freguesia (Jacarepaguá), Rio de Janeiro, RJ";-22,9385394060471;-43,3409860512837
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-novo-pronto-259480753";"Quarto Novo pronto";NA;"Rio de Janeiro";" Botafogo";22251090;"Rua Muniz Barreto, 22251090, Botafogo, Rio de Janeiro, RJ";-22,9461369458782;-43,1842732858991
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cama-em-quarto-compartilhado-259453180";"Cama em quarto compartilhado";750;"Rio de Janeiro";" São Cristóvão";20910025;"Avenida do Exército, 20910025, São Cristóvão, Rio de Janeiro, RJ";-22,9014775929683;-43,2244104713661
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-quarto-individual-na-tijuca-259449782";"Aluguel de quarto individual na Tijuca";NA;"Rio de Janeiro";" Pc da Bandeira";20270003;"Rua Mariz e Barros, 20270003, Praça da Bandeira, Rio de Janeiro, RJ";-22,914526015759;-43,2192535328524
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-vip-individual-icarai-ar-condicionado-mobiliado-wi-fi-em-casa-de-vila-com-seguranca-202158774";"Quarto vip individual Icarai ar condicionado mobiliado Wi-Fi em casa de vila com segurança";500;"Niterói";" Icaraí";24230161;"Avenida Roberto Silveira, 24230161, Icaraí, Niterói, RJ";-22,9044250697903;-43,1056747829052
